part_id,part_year,diameter,length,material,failure_year
RS13142,1959,80,119.8334567,HDPE,2012
RS131420,1920,80,221.5611383,CU,2004
RS131420,1920,80,221.5611383,CU,2005
RS131420,1920,80,221.5611383,CU,2006
RS131420,1920,80,221.5611383,CU,2007
RS131420,1920,80,221.5611383,CU,2012
RS131422,1931,80,61.90063495,CU,2008
RS131424,1922,100,302.4506509,CU,2006
RS131424,1922,100,302.4506509,CU,2006
RS131425,1922,80,36.74205286,CU,2003
RS131427,1920,80,333.4545223,CU,2008
RS131429,1935,80,16.76820283,CU,2008
RS131433,1930,80,118.4814951,CU,2004
RS131436,1945,80,52.34417769,CU,2011
RS131436,1945,80,52.34417769,CU,2011
RS13144,1966,100,78.98342514,HDPE,2002
RS131440,1928,100,89.80553864,CU,2005
RS131440,1928,100,89.80553864,CU,2007
RS131447,1962,100,18.8053876,CU,2011
RS131459,1932,63,24.05776793,CU,2015
RS13147,1961,100,25.90855123,CU,2002
RS13147,1961,100,25.90855123,CU,2006
RS13147,1961,100,25.90855123,CU,2008
RS131474,1924,100,229.0007993,CU,2005
RS131474,1924,100,229.0007993,CU,2009
RS131474,1924,100,229.0007993,CU,2015
RS13148,1968,80,9.399805924,CU,2012
RS131499,1927,100,105.3731796,CU,2006
RS13150,1957,80,109.3515888,HDPE,2004
RS13150,1957,80,109.3515888,HDPE,2005
RS13150,1957,80,109.3515888,HDPE,2007
RS131504,1971,100,33.31704617,CU,2008
RS131504,1971,100,33.31704617,CU,2010
RS131509,1930,100,116.8571943,CU,2002
RS131509,1930,100,116.8571943,CU,2003
RS131509,1930,100,116.8571943,CU,2014
RS131524,1938,80,126.2609282,CU,2007
RS131524,1938,80,126.2609282,CU,2011
RS13153,1962,80,168.3350205,HDPE,2008
RS131544,1932,100,185.2425669,CU,2011
RS131551,1943,100,214.3977207,CU,2005
RS131551,1943,100,214.3977207,CU,2011
RS131553,1926,100,89.14391645,CU,2008
RS131557,1931,80,182.3871328,CU,2004
RS131575,1927,100,256.2443592,CU,2010
RS131576,1933,80,37.36482013,CU,2015
RS13159,1922,80,86.61263106,CU,2004
RS13159,1922,80,86.61263106,CU,2005
RS13159,1922,80,86.61263106,CU,2007
RS131601,1953,100,57.10732307,CU,2006
RS131624,1966,125,151.4624218,CU,2014
RS13163,1956,100,47.10082893,HDPE,2010
RS131630,1962,80,174.0709815,CU,2002
RS131631,1966,80,16.5713842,CU,2005
RS131634,1960,100,293.1229461,HDPE,2014
RS131637,1971,100,164.8036124,HDPE,2002
RS131645,1962,100,18.52570756,CU,2012
RS131645,1962,100,18.52570756,CU,2012
RS131664,1992,225,1.072921565,RC,2010
RS131727,1916,100,29.31376286,CU,2005
RS131730,1935,80,14.56334428,CU,2003
RS131742,1956,80,47.50031497,CU,2012
RS131744,1924,100,211.6505966,CU,2002
RS131744,1924,100,211.6505966,CU,2004
RS131744,1924,100,211.6505966,CU,2007
RS131766,1903,63,112.3214879,CU,2006
RS13178,1964,150,55.98868555,HDPE,2008
RS131842,1932,100,139.4572861,CU,2003
RS131859,1960,250,271.7939503,CU,2004
RS131864,1927,80,190.129163,CU,2005
RS131864,1927,80,190.129163,CU,2006
RS131864,1927,80,190.129163,CU,2008
RS13187,1951,100,163.3474991,HDPE,2008
RS13187,1951,100,163.3474991,HDPE,2014
RS13187,1951,100,163.3474991,HDPE,2015
RS13187,1951,100,163.3474991,HDPE,2015
RS131873,1956,125,220.8011335,CU,2010
RS131885,1923,100,105.6269015,CU,2007
RS131885,1923,100,105.6269015,CU,2008
RS131887,1961,150,13.4700769,CU,2010
RS131902,1922,100,78.87499802,CU,2010
RS131908,1939,80,275.9310688,CU,2003
RS131908,1939,80,275.9310688,CU,2003
RS131908,1939,80,275.9310688,CU,2012
RS131908,1939,80,275.9310688,CU,2013
RS131923,1957,100,156.3995119,HDPE,2012
RS131926,1964,125,97.70706968,CU,2001
RS131926,1964,125,97.70706968,CU,2002
RS131926,1964,125,97.70706968,CU,2004
RS131926,1964,125,97.70706968,CU,2006
RS131926,1964,125,97.70706968,CU,2006
RS131926,1964,125,97.70706968,CU,2008
RS131926,1964,125,97.70706968,CU,2009
RS131929,1968,225,114.0468491,CU,2013
RS131940,1964,150,48.55502068,HDPE,2008
RS131940,1964,150,48.55502068,HDPE,2008
RS131940,1964,150,48.55502068,HDPE,2010
RS131940,1964,150,48.55502068,HDPE,2013
RS131951,1918,225,228.7642658,CU,2009
RS131963,1967,125,239.9801091,CU,2002
RS131963,1967,125,239.9801091,CU,2002
RS131963,1967,125,239.9801091,CU,2004
RS131963,1967,125,239.9801091,CU,2007
RS131963,1967,125,239.9801091,CU,2008
RS131966,1965,100,175.5977734,HDPE,2002
RS131966,1965,100,175.5977734,HDPE,2003
RS131966,1965,100,175.5977734,HDPE,2006
RS131975,1926,80,143.8958934,CU,2000
RS131975,1926,80,143.8958934,CU,2006
RS131983,1955,150,249.7690679,CU,2000
RS131983,1955,150,249.7690679,CU,2004
RS131983,1955,150,249.7690679,CU,2004
RS131983,1955,150,249.7690679,CU,2004
RS131983,1955,150,249.7690679,CU,2015
RS131991,1950,80,20.3918611,CU,2004
RS131996,1942,125,217.2202136,CU,2006
RS132016,1960,80,181.9928347,HDPE,2008
RS132025,1962,150,110.8548247,CU,2005
RS132025,1962,150,110.8548247,CU,2006
RS132025,1962,150,110.8548247,CU,2006
RS132025,1962,150,110.8548247,CU,2006
RS132025,1962,150,110.8548247,CU,2006
RS132025,1962,150,110.8548247,CU,2007
RS132025,1962,150,110.8548247,CU,2008
RS132025,1962,150,110.8548247,CU,2008
RS132025,1962,150,110.8548247,CU,2008
RS132032,1952,150,409.2839943,CU,2004
RS132032,1952,150,409.2839943,CU,2008
RS132032,1952,150,409.2839943,CU,2009
RS132032,1952,150,409.2839943,CU,2009
RS132032,1952,150,409.2839943,CU,2011
RS132032,1952,150,409.2839943,CU,2013
RS132032,1952,150,409.2839943,CU,2015
RS132046,1942,100,89.43078426,CU,2007
RS132048,1993,125,321.4613206,GI,2013
RS132090,1978,125,106.6816705,HDPE,2010
RS132148,1953,80,4.440235177,HDPE,2004
RS132151,1962,100,6.767389945,HDPE,2010
RS132165,1968,80,2.840879432,CU,2004
RS132179,1917,80,334.9851922,CU,2008
RS132194,1960,150,195.4131951,HDPE,2001
RS132194,1960,150,195.4131951,HDPE,2003
RS132206,1940,100,58.52324328,HDPE,2006
RS132220,1974,150,8.006308814,CU,2014
RS132221,1973,125,128.7791084,CU,2012
RS132230,1975,100,23.09268094,CU,2015
RS132232,1973,250,87.84069025,CU,2008
RS132232,1973,250,87.84069025,CU,2008
RS132271,1911,125,9.049337142,CU,2009
RS132278,1969,150,4.895996883,HDPE,2000
RS132278,1969,150,4.895996883,HDPE,2002
RS13238,1929,80,57.7700315,CU,2001
RS13238,1929,80,57.7700315,CU,2002
RS13238,1929,80,57.7700315,CU,2002
RS13238,1929,80,57.7700315,CU,2004
RS13238,1929,80,57.7700315,CU,2009
RS13239,1962,100,11.17570457,CU,2005
RS13241,1964,100,1.375707704,CU,2008
RS13254,1934,80,48.52287,CU,2006
RS13254,1934,80,48.52287,CU,2012
RS13260,1957,125,23.40064984,CU,2005
RS13260,1957,125,23.40064984,CU,2009
RS132634,1956,250,350.2542624,CU,2005
RS132634,1956,250,350.2542624,CU,2013
RS132636,1962,125,190.2025695,CU,2006
RS132645,1956,150,229.9835548,CU,2003
RS132645,1956,150,229.9835548,CU,2004
RS132645,1956,150,229.9835548,CU,2005
RS132645,1956,150,229.9835548,CU,2007
RS132645,1956,150,229.9835548,CU,2008
RS132645,1956,150,229.9835548,CU,2009
RS132645,1956,150,229.9835548,CU,2010
RS132645,1956,150,229.9835548,CU,2013
RS132648,1966,80,116.3938306,HDPE,2008
RS132655,1969,100,41.31359307,HDPE,2014
RS132661,1981,100,241.6906012,HDPE,2004
RS132661,1981,100,241.6906012,HDPE,2013
RS132666,1987,100,168.3739902,HDPE,2002
RS132666,1987,100,168.3739902,HDPE,2003
RS132666,1987,100,168.3739902,HDPE,2005
RS132672,1951,100,79.01143936,CU,2012
RS132676,1931,100,5.56814544,CU,2000
RS132677,1925,80,134.1240679,CU,2008
RS132684,1951,80,13.98293985,CU,2007
RS132686,1936,80,153.921406,CU,2001
RS132686,1936,80,153.921406,CU,2007
RS132686,1936,80,153.921406,CU,2008
RS132686,1936,80,153.921406,CU,2015
RS132691,1971,100,411.47039,HDPE,2003
RS132691,1971,100,411.47039,HDPE,2012
RS132705,1977,80,5.431901255,CU,2004
RS13273,1960,150,17.58188749,CU,2003
RS132730,1967,80,14.27017004,CU,2013
RS132735,1946,125,184.8890128,CU,2002
RS132735,1946,125,184.8890128,CU,2003
RS132735,1946,125,184.8890128,CU,2003
RS132735,1946,125,184.8890128,CU,2005
RS132735,1946,125,184.8890128,CU,2005
RS132735,1946,125,184.8890128,CU,2005
RS132735,1946,125,184.8890128,CU,2007
RS132735,1946,125,184.8890128,CU,2007
RS132735,1946,125,184.8890128,CU,2008
RS132735,1946,125,184.8890128,CU,2010
RS132735,1946,125,184.8890128,CU,2012
RS132739,1957,80,69.27366726,HDPE,2004
RS132745,1955,125,206.7071721,CU,2002
RS132745,1955,125,206.7071721,CU,2003
RS132745,1955,125,206.7071721,CU,2003
RS132745,1955,125,206.7071721,CU,2004
RS132745,1955,125,206.7071721,CU,2004
RS132745,1955,125,206.7071721,CU,2004
RS132745,1955,125,206.7071721,CU,2004
RS132745,1955,125,206.7071721,CU,2005
RS132745,1955,125,206.7071721,CU,2005
RS132745,1955,125,206.7071721,CU,2006
RS132749,1954,80,120.8285027,CU,2004
RS132757,1935,80,1.981869658,CU,2002
RS132757,1935,80,1.981869658,CU,2002
RS132757,1935,80,1.981869658,CU,2003
RS132757,1935,80,1.981869658,CU,2004
RS132757,1935,80,1.981869658,CU,2005
RS132770,1948,80,116.8277446,CU,2003
RS132770,1948,80,116.8277446,CU,2005
RS132770,1948,80,116.8277446,CU,2008
RS132770,1948,80,116.8277446,CU,2013
RS132772,1941,80,251.1068504,CU,2002
RS132772,1941,80,251.1068504,CU,2003
RS132772,1941,80,251.1068504,CU,2003
RS132772,1941,80,251.1068504,CU,2004
RS132772,1941,80,251.1068504,CU,2004
RS132772,1941,80,251.1068504,CU,2007
RS132794,1942,80,89.34016492,CU,2013
RS132801,1938,300,219.9637368,CU,2005
RS132810,1971,100,136.8404187,CU,2003
RS132810,1971,100,136.8404187,CU,2006
RS132810,1971,100,136.8404187,CU,2007
RS132810,1971,100,136.8404187,CU,2013
RS132822,1936,100,46.08666545,CU,2003
RS132822,1936,100,46.08666545,CU,2009
RS132822,1936,100,46.08666545,CU,2010
RS132829,1947,100,64.70455838,CU,2003
RS132829,1947,100,64.70455838,CU,2008
RS132848,1943,80,84.19621485,CU,2005
RS132848,1943,80,84.19621485,CU,2011
RS132851,1941,100,80.96005671,CU,2010
RS132852,1944,80,21.1749508,CU,2009
RS132857,1941,100,103.233622,CU,2007
RS132857,1941,100,103.233622,CU,2007
RS132858,1958,80,52.75063261,CU,2007
RS132874,1949,100,133.8591442,CU,2005
RS132874,1949,100,133.8591442,CU,2005
RS132874,1949,100,133.8591442,CU,2006
RS132874,1949,100,133.8591442,CU,2006
RS132874,1949,100,133.8591442,CU,2007
RS132874,1949,100,133.8591442,CU,2007
RS132925,1967,125,209.9374726,CU,2000
RS132925,1967,125,209.9374726,CU,2001
RS132925,1967,125,209.9374726,CU,2004
RS132925,1967,125,209.9374726,CU,2014
RS132936,1920,100,195.314784,CU,2005
RS132936,1920,100,195.314784,CU,2014
RS13295,1977,125,194.3303717,HDPE,2009
RS132950,1969,150,147.2239153,CU,2005
RS13297,1969,80,3.082748565,HDPE,2011
RS13301,1960,80,21.17793498,CU,2007
RS133044,1966,125,47.14727573,HDPE,2007
RS133046,1968,150,42.54103189,HDPE,2009
RS133049,1964,150,120.0977719,HDPE,2006
RS13306,1961,150,35.04296095,HDPE,2007
RS133083,1959,80,202.8712649,HDPE,2012
RS133091,1962,100,136.9074972,HDPE,2011
RS133093,1956,100,87.28269631,HDPE,2015
RS13310,1968,100,21.55615757,CU,2007
RS133100,1970,150,198.2876036,CU,2005
RS133100,1970,150,198.2876036,CU,2007
RS133100,1970,150,198.2876036,CU,2009
RS133100,1970,150,198.2876036,CU,2009
RS133100,1970,150,198.2876036,CU,2013
RS133100,1970,150,198.2876036,CU,2014
RS133100,1970,150,198.2876036,CU,2015
RS133128,1984,100,179.7252844,GI,2008
RS133128,1984,100,179.7252844,GI,2010
RS133138,1975,80,129.9519663,CU,2006
RS133138,1975,80,129.9519663,CU,2007
RS133147,1973,100,7.775575065,CU,2006
RS133158,1956,300,179.4874217,CU,2010
RS133158,1956,300,179.4874217,CU,2011
RS133166,1973,80,46.660253,CU,2005
RS133166,1973,80,46.660253,CU,2012
RS133171,1966,80,34.7941661,CU,2008
RS133172,1965,100,61.70174502,HDPE,2008
RS133178,1961,125,10.53093981,CU,2013
RS133183,1956,150,82.53098015,HDPE,2005
RS133183,1956,150,82.53098015,HDPE,2010
RS133183,1956,150,82.53098015,HDPE,2013
RS133187,1952,125,28.41128271,HDPE,2006
RS133195,1956,150,147.4230933,HDPE,2005
RS133195,1956,150,147.4230933,HDPE,2005
RS133195,1956,150,147.4230933,HDPE,2006
RS133195,1956,150,147.4230933,HDPE,2006
RS133195,1956,150,147.4230933,HDPE,2006
RS133195,1956,150,147.4230933,HDPE,2010
RS133195,1956,150,147.4230933,HDPE,2011
RS133195,1956,150,147.4230933,HDPE,2011
RS133195,1956,150,147.4230933,HDPE,2012
RS133213,1978,125,132.9817316,CU,2013
RS133223,1986,125,179.1086055,GI,2005
RS133223,1986,125,179.1086055,GI,2009
RS133223,1986,125,179.1086055,GI,2013
RS133223,1986,125,179.1086055,GI,2013
RS133223,1986,125,179.1086055,GI,2015
RS13323,1968,80,58.05692895,HDPE,2010
RS133230,1947,200,29.55403032,HDPE,2003
RS133230,1947,200,29.55403032,HDPE,2006
RS133230,1947,200,29.55403032,HDPE,2006
RS133230,1947,200,29.55403032,HDPE,2009
RS133232,1991,80,10.20112617,GI,2007
RS133240,1956,80,88.37920275,CU,2011
RS133261,1990,125,109.0595636,GI,2013
RS133270,1963,100,175.8875669,HDPE,2008
RS133286,1998,125,66.89327042,MPVC,2008
RS133316,1968,80,52.6866349,CU,2012
RS133316,1968,80,52.6866349,CU,2014
RS133332,1934,63,64.65787646,CU,2014
RS133341,1929,63,67.89381786,CU,2007
RS133347,1919,80,249.4172064,CU,2006
RS133347,1919,80,249.4172064,CU,2010
RS133348,1940,80,138.3946713,CU,2002
RS133348,1940,80,138.3946713,CU,2004
RS133351,1937,100,62.60015313,CU,2006
RS133351,1937,100,62.60015313,CU,2007
RS133352,1938,80,95.29756818,CU,2007
RS133352,1938,80,95.29756818,CU,2008
RS133352,1938,80,95.29756818,CU,2008
RS133352,1938,80,95.29756818,CU,2012
RS133367,1950,80,206.8389703,CU,2002
RS133367,1950,80,206.8389703,CU,2003
RS133367,1950,80,206.8389703,CU,2003
RS133367,1950,80,206.8389703,CU,2005
RS133367,1950,80,206.8389703,CU,2006
RS133368,1964,100,39.32061555,HDPE,2004
RS133373,1965,80,10.44012471,CU,2005
RS133385,1935,80,98.57284538,CU,2009
RS133388,1938,80,64.04791619,CU,2007
RS133397,1925,63,152.5149452,CU,2004
RS133397,1925,63,152.5149452,CU,2005
RS133397,1925,63,152.5149452,CU,2008
RS133397,1925,63,152.5149452,CU,2013
RS133406,1923,80,155.3676096,CU,2007
RS133413,1909,80,385.9333089,CU,2005
RS133413,1909,80,385.9333089,CU,2008
RS133413,1909,80,385.9333089,CU,2013
RS133418,1952,80,12.6041104,CU,2015
RS133422,1919,100,117.6539144,CU,2007
RS13343,1979,80,156.5464286,HDPE,2005
RS13343,1979,80,156.5464286,HDPE,2005
RS133441,1986,100,22.94362683,GI,2015
RS133442,1933,80,10.84304349,CU,2012
RS13348,1969,125,20.93528647,CU,2011
RS133480,1944,80,70.25749058,CU,2007
RS133480,1944,80,70.25749058,CU,2008
RS133482,1961,80,3.339491146,CU,2009
RS133483,1938,100,90.07436994,CU,2004
RS133483,1938,100,90.07436994,CU,2006
RS133483,1938,100,90.07436994,CU,2006
RS133483,1938,100,90.07436994,CU,2007
RS133483,1938,100,90.07436994,CU,2007
RS13349,1971,125,25.89980689,HDPE,2013
RS133499,1965,125,91.35025825,CU,2006
RS13351,1964,150,32.31078569,CU,2009
RS13351,1964,150,32.31078569,CU,2010
RS133523,1978,250,541.7296679,CU,2013
RS133523,1978,250,541.7296679,CU,2014
RS133525,1979,125,11.03155252,CU,2007
RS133552,1969,150,375.9936988,HDPE,2007
RS133558,1980,150,111.9145186,GI,2012
RS133561,1967,125,4.080513339,CU,2013
RS133581,1954,125,49.60875924,CU,2013
RS133583,1993,80,110.4904537,GI,2008
RS133592,1977,125,40.79245571,HDPE,2007
RS133592,1977,125,40.79245571,HDPE,2009
RS133592,1977,125,40.79245571,HDPE,2010
RS133592,1977,125,40.79245571,HDPE,2010
RS133592,1977,125,40.79245571,HDPE,2011
RS133593,1976,125,39.74534892,HDPE,2011
RS133606,1966,150,104.7123149,HDPE,2006
RS13362,1962,80,37.32728951,HDPE,2007
RS13365,1965,125,23.07221625,CU,2012
RS133653,1964,150,66.1933907,CU,2002
RS133654,1964,80,22.71228059,CU,2003
RS13367,1981,150,48.79451942,HDPE,2009
RS133672,1967,125,33.30735943,CU,2009
RS133672,1967,125,33.30735943,CU,2011
RS133672,1967,125,33.30735943,CU,2012
RS13368,1973,150,8.346440855,CU,2004
RS133680,1960,150,14.55617453,CU,2009
RS133680,1960,150,14.55617453,CU,2011
RS133686,1987,150,114.7060544,GI,2002
RS133686,1987,150,114.7060544,GI,2004
RS133686,1987,150,114.7060544,GI,2007
RS133686,1987,150,114.7060544,GI,2007
RS133686,1987,150,114.7060544,GI,2011
RS133686,1987,150,114.7060544,GI,2011
RS133687,1983,150,4.468345279,GI,2011
RS13369,1976,125,169.7168584,HDPE,2007
RS133693,1956,150,16.89053982,CU,2004
RS133693,1956,150,16.89053982,CU,2006
RS133696,1982,125,84.89811953,GI,2012
RS133696,1982,125,84.89811953,GI,2014
RS133696,1982,125,84.89811953,GI,2015
RS133697,1969,100,21.40884659,HDPE,2013
RS133698,1965,125,63.19708985,CU,2013
RS133713,1910,150,8.446906594,CU,2010
RS13373,1980,100,42.37883912,CU,2011
RS133734,1910,80,176.0217269,CU,2007
RS133734,1910,80,176.0217269,CU,2012
RS133734,1910,80,176.0217269,CU,2013
RS13374,1978,80,71.73409459,HDPE,2002
RS13374,1978,80,71.73409459,HDPE,2004
RS13374,1978,80,71.73409459,HDPE,2005
RS13374,1978,80,71.73409459,HDPE,2005
RS133741,1879,80,90.28016447,CU,2004
RS13376,1977,100,6.456858767,CU,2013
RS133785,1917,63,108.1396677,CU,2004
RS133793,1926,100,39.56373591,CU,2000
RS133793,1926,100,39.56373591,CU,2001
RS133793,1926,100,39.56373591,CU,2002
RS133793,1926,100,39.56373591,CU,2004
RS133793,1926,100,39.56373591,CU,2004
RS133793,1926,100,39.56373591,CU,2004
RS133793,1926,100,39.56373591,CU,2006
RS133793,1926,100,39.56373591,CU,2011
RS133807,1931,80,103.915071,CU,2007
RS133807,1931,80,103.915071,CU,2012
RS133808,1938,80,5.218060393,CU,2002
RS133808,1938,80,5.218060393,CU,2014
RS13381,1971,125,82.79153945,HDPE,2006
RS133813,1975,125,134.110006,CU,2008
RS133813,1975,125,134.110006,CU,2011
RS133813,1975,125,134.110006,CU,2014
RS133813,1975,125,134.110006,CU,2014
RS133816,1948,80,30.98606039,CU,2005
RS133817,1930,63,105.8259048,CU,2014
RS133824,1931,80,81.42561218,CU,2011
RS133824,1931,80,81.42561218,CU,2013
RS133831,1982,150,56.81043199,GI,2007
RS133833,1986,125,16.23887268,CU,2009
RS133839,1942,80,126.4677925,HDPE,2002
RS133853,1938,80,45.03504475,CU,2004
RS133853,1938,80,45.03504475,CU,2006
RS133859,1963,80,176.3788659,CU,2005
RS133860,1956,80,319.3401289,CU,2002
RS133860,1956,80,319.3401289,CU,2003
RS133860,1956,80,319.3401289,CU,2003
RS133863,1960,100,113.6911363,CU,2010
RS133871,1917,80,8.758738234,CU,2015
RS133875,1937,100,367.1551159,CU,2012
RS133886,1959,80,34.82290191,HDPE,2008
RS133905,1937,150,331.7818967,CU,2003
RS133975,1924,125,73.72121464,CU,2004
RS133975,1924,125,73.72121464,CU,2006
RS133975,1924,125,73.72121464,CU,2007
RS133975,1924,125,73.72121464,CU,2008
RS133975,1924,125,73.72121464,CU,2008
RS133975,1924,125,73.72121464,CU,2009
RS133975,1924,125,73.72121464,CU,2009
RS133975,1924,125,73.72121464,CU,2010
RS133975,1924,125,73.72121464,CU,2010
RS133987,1919,225,68.42726121,CU,2013
RS133987,1919,225,68.42726121,CU,2014
RS134039,1918,63,7.307469836,CU,2006
RS134042,1911,100,152.3964399,CU,2004
RS134042,1911,100,152.3964399,CU,2005
RS134042,1911,100,152.3964399,CU,2008
RS134042,1911,100,152.3964399,CU,2008
RS134042,1911,100,152.3964399,CU,2008
RS134042,1911,100,152.3964399,CU,2009
RS134045,1926,150,120.9941774,CU,2004
RS134045,1926,150,120.9941774,CU,2009
RS134045,1926,150,120.9941774,CU,2010
RS134045,1926,150,120.9941774,CU,2012
RS134070,1920,100,68.76548516,CU,2014
RS134076,1887,63,115.4354452,CU,2002
RS134076,1887,63,115.4354452,CU,2009
RS134076,1887,63,115.4354452,CU,2010
RS134076,1887,63,115.4354452,CU,2012
RS134078,1974,80,64.22405113,CU,2004
RS13408,1978,150,271.9667592,CU,2002
RS13408,1978,150,271.9667592,CU,2002
RS13408,1978,150,271.9667592,CU,2013
RS134102,1978,125,74.62187922,GI,2002
RS134102,1978,125,74.62187922,GI,2002
RS134102,1978,125,74.62187922,GI,2009
RS134102,1978,125,74.62187922,GI,2010
RS134108,1918,150,128.2656481,CU,2009
RS134130,1893,63,439.3019714,CU,2003
RS134130,1893,63,439.3019714,CU,2004
RS134130,1893,63,439.3019714,CU,2006
RS134659,1960,150,130.519012,HDPE,2013
RS134668,1984,150,34.77423941,GI,2001
RS13467,1990,80,123.6276934,MPVC,2006
RS134673,1969,100,35.56922542,HDPE,2013
RS134691,1963,80,215.7188948,HDPE,2004
RS134696,1974,100,39.40441521,HDPE,2013
RS134697,1971,125,7.775760289,CU,2003
RS134703,1980,100,69.36923788,HDPE,2013
RS134708,1971,100,104.6505528,HDPE,2012
RS134709,1972,100,9.24632115,CU,2008
RS134714,1978,80,114.3011642,HDPE,2009
RS134714,1978,80,114.3011642,HDPE,2010
RS134714,1978,80,114.3011642,HDPE,2010
RS134714,1978,80,114.3011642,HDPE,2012
RS134722,1971,80,23.23661762,HDPE,2006
RS134736,1968,225,3.424243426,CU,2009
RS134752,1974,125,76.91790404,HDPE,2010
RS134770,1972,100,224.7510944,HDPE,2006
RS134773,1974,125,31.02461026,HDPE,2008
RS134795,1966,125,16.02097183,CU,2005
RS13485,1974,125,197.2319586,HDPE,2006
RS13486,1970,125,27.89183404,CU,2007
RS13486,1970,125,27.89183404,CU,2012
RS13487,1974,150,202.4660458,HDPE,2006
RS134885,1963,150,12.96485292,CU,2012
RS134908,1973,200,172.316836,CU,2004
RS134908,1973,200,172.316836,CU,2005
RS134908,1973,200,172.316836,CU,2006
RS134908,1973,200,172.316836,CU,2009
RS134908,1973,200,172.316836,CU,2011
RS134908,1973,200,172.316836,CU,2011
RS134908,1973,200,172.316836,CU,2013
RS13491,1976,150,249.8533941,HDPE,2005
RS134912,1961,200,31.94665898,CU,2004
RS13492,1969,125,30.54592269,CU,2007
RS13492,1969,125,30.54592269,CU,2014
RS134925,1985,150,101.066234,GI,2005
RS134925,1985,150,101.066234,GI,2015
RS134928,1973,125,15.13554127,CU,2002
RS134928,1973,125,15.13554127,CU,2002
RS134928,1973,125,15.13554127,CU,2008
RS134928,1973,125,15.13554127,CU,2009
RS134935,1934,80,82.97827158,CU,2010
RS134936,1962,225,296.9726233,CU,2001
RS134936,1962,225,296.9726233,CU,2006
RS134936,1962,225,296.9726233,CU,2006
RS134936,1962,225,296.9726233,CU,2006
RS134936,1962,225,296.9726233,CU,2006
RS134936,1962,225,296.9726233,CU,2007
RS134936,1962,225,296.9726233,CU,2007
RS134936,1962,225,296.9726233,CU,2013
RS134944,1970,100,18.76589817,CU,2012
RS134947,1947,200,20.31286115,CU,2003
RS134950,1972,125,43.74781939,HDPE,2013
RS13497,1981,300,2.733541176,CU,2006
RS134980,1936,100,104.6924413,CU,2007
RS134980,1936,100,104.6924413,CU,2007
RS134994,1964,125,47.00172703,CU,2006
RS135005,1948,80,203.2818432,CU,2000
RS135008,1966,80,86.4432403,HDPE,2014
RS135014,1961,80,88.01577713,CU,2006
RS135024,1962,80,50.44246209,CU,2014
RS135073,1953,125,118.4462782,CU,2007
RS135085,1953,100,74.46975815,CU,2009
RS135090,1948,80,166.4243687,CU,2001
RS135090,1948,80,166.4243687,CU,2002
RS135090,1948,80,166.4243687,CU,2002
RS135090,1948,80,166.4243687,CU,2004
RS135090,1948,80,166.4243687,CU,2005
